38949	4.9880	-10.8500	4.9771	106.9000	532.0000
39052	4.9800	-10.6300	4.9694	108.4000	531.0000
39155	4.9880	-10.7500	4.9773	121.1000	603.0000
39258	4.9840	-10.7300	4.9733	106.9000	532.0000
39361	4.9760	-10.7100	4.9653	111.1000	534.0000
39464	4.9720	-12.0200	4.9600	119.8000	595.0000
39567	4.9840	-10.9000	4.9731	106.7000	532.0000
39670	4.9720	-10.7200	4.9613	107.4000	536.0000
39773	4.9880	-10.7200	4.9773	106.6000	532.0000
39876	4.9840	-10.7600	4.9732	114.4000	539.0000
39979	4.9800	-11.1700	4.9688	120.5000	600.0000
40082	4.9840	-10.7100	4.9733	107.7000	537.0000
40185	4.9840	-10.9800	4.9730	107.5000	532.0000
40288	4.9880	-10.9300	4.9771	110.1000	549.0000
40391	4.9840	-10.9700	4.9730	109.2000	544.0000
40494	4.9880	-10.6000	4.9774	106.3000	528.0000
40597	4.9880	-10.6700	4.9773	107.8000	537.0000
40700	4.9840	-10.7000	4.9733	107.0000	544.0000
40803	4.9840	-10.8000	4.9732	107.2000	534.0000
40906	4.9760	-11.2800	4.9647	113.1000	564.0000
41009	4.9840	-11.1100	4.9729	107.4000	532.0000
41112	4.9840	-10.7100	4.9733	106.3000	529.0000
41215	4.9840	-10.6400	4.9734	106.4000	531.0000
41318	4.9840	-10.6700	4.9733	126.0000	529.0000
41421	4.9720	-10.7200	4.9613	107.2000	534.0000
41524	4.9840	-10.7100	4.9733	107.5000	536.0000
41627	4.9680	-12.7300	4.9553	127.5000	632.0000
41730	4.9720	-12.5900	4.9594	120.3000	598.0000
41833	4.9760	-11.9800	4.9640	120.2000	596.0000
41936	4.9880	-10.7200	4.9773	121.2000	532.0000
42039	4.9840	-10.7200	4.9733	106.5000	531.0000
42142	4.9800	-12.0800	4.9679	107.2000	534.0000
42245	4.9840	-10.7800	4.9732	107.2000	534.0000
42348	4.9840	-11.7400	4.9723	106.5000	531.0000
42451	4.9840	-10.6100	4.9734	106.4000	529.0000
42554	4.9880	-10.6800	4.9773	120.1000	596.0000
42657	4.9840	-10.7400	4.9733	107.1000	534.0000
42760	4.9840	-12.0500	4.9720	112.4000	529.0000
42863	4.9840	-10.8100	4.9732	106.5000	531.0000
42966	4.9840	-11.0800	4.9729	108.8000	551.0000
43069	4.9800	-10.9500	4.9690	117.8000	585.0000
43172	4.9840	-10.6500	4.9734	106.9000	532.0000
43275	4.9840	-10.7800	4.9732	107.1000	537.0000
43378	4.9880	-10.6500	4.9773	110.0000	547.0000
43481	4.9760	-12.0900	4.9639	107.5000	536.0000
43584	4.9840	-10.7400	4.9733	107.1000	536.0000
43687	4.9880	-10.6600	4.9773	106.3000	529.0000
43790	4.9840	-10.7100	4.9733	107.5000	536.0000
43893	4.9840	-12.4700	4.9715	107.1000	532.0000
43996	4.9880	-10.7200	4.9773	109.4000	546.0000
44099	4.9720	-12.0100	4.9600	114.7000	572.0000
44202	4.9880	-10.7000	4.9773	106.5000	529.0000
44305	4.9880	-10.7300	4.9773	122.3000	608.0000
44408	4.9800	-10.7500	4.9693	106.4000	534.0000
44511	4.9880	-10.6700	4.9773	107.1000	534.0000
44614	4.9840	-11.4800	4.9725	107.5000	536.0000
44717	4.9840	-10.8000	4.9732	106.4000	531.0000
44820	4.9840	-10.9500	4.9731	108.3000	539.0000
44923	4.9840	-11.0700	4.9729	106.7000	532.0000
45026	4.9840	-10.8100	4.9732	109.8000	623.0000
45129	4.9800	-10.7700	4.9692	117.1000	582.0000
45232	4.9840	-11.6200	4.9724	107.1000	629.0000
45335	4.9880	-11.4300	4.9766	114.0000	569.0000
45438	4.9800	-10.7700	4.9692	113.9000	567.0000
45541	4.9720	-11.2200	4.9608	111.2000	537.0000
45644	4.9840	-10.6500	4.9734	125.6000	626.0000
45747	4.9840	-10.7300	4.9733	119.4000	595.0000
45850	4.9880	-10.6900	4.9773	106.6000	534.0000
45953	4.9880	-10.6600	4.9773	107.9000	537.0000
46056	4.9720	-12.0100	4.9600	112.5000	534.0000
46159	4.9840	-10.7300	4.9733	107.2000	534.0000
46262	4.9880	-10.7000	4.9773	107.6000	536.0000
46365	4.9840	-10.7600	4.9732	117.5000	534.0000
46468	4.9840	-10.7700	4.9732	106.5000	531.0000
